region,region_population_thousands,latitude,longitude,property_type,property_age,area_sqm,bedrooms,bathrooms,floor,distance_to_center,has_elevator,has_garden,has_parking,price,address,neighborhood,construction_quality,energy_rating,last_renovation,transaction_date,price_per_sqm
Tataouine,100,32.92956324665013,10.46278006212387,House,18,172,4,3,0,10.7,False,True,True,332000,"109 Place Tahar Haddad, Tataouine, Tunisia",El Médina,Good,E,2023.0,2024-02-05,1930
Ben Arous,600,36.77511726804562,10.222747970129515,Apartment,32,89,1,1,5,2.6,True,False,False,175000,"158 Impasse Kheireddine, Apt. 17, Ben Arous, Tunisia",,Basic,F,2021.0,2023-11-24,1966
Manouba,400,36.78872242593865,10.073670659240937,Studio,17,54,0,1,0,4.6,False,True,False,49000,"174 Rue Omar Ibn Al Khattab, Apt. 4, Manouba, Tunisia",Hay Palmeraie,Standard,E,2014.0,2022-02-01,907
Sfax,330,34.71579763852491,10.782205007587317,Apartment,31,121,1,1,5,0.6,True,False,False,244000,"132 Rue Chihia, Sfax, Tunisia",Gremda,Standard,E,2016.0,2023-05-29,2017
Ben Arous,600,36.77808166756709,10.205869203877818,Villa,11,311,5,3,0,1.5,False,True,True,3174000,"160 Place Abou El Kacem Chebbi, Ben Arous, Tunisia",Hay Palmeraie,Premium,E,,2023-09-04,10206
Sidi Bouzid,160,35.03121043519633,9.494267256864767,House,6,214,4,2,0,2.2,False,True,False,510000,"129 Place El Ferdaous, Sidi Bouzid, Tunisia",Quartier Jardins,Good,G,2022.0,2024-02-14,2383
Zaghouan,150,36.386747269957084,10.148021859410262,Apartment,0,95,3,1,3,14.3,True,True,False,174000,"37 Boulevard Kheireddine, Apt. 37, Zaghouan, Tunisia",El Centre,Standard,D,,2022-07-19,1832
Kasserine,120,35.18788086799197,8.848304321485571,Apartment,4,158,4,2,9,4.9,False,False,True,211000,"73 Impasse Liberté, Apt. 34, Kasserine, Tunisia",El Palmeraie,Premium,A,,2023-05-22,1335
Gafsa,120,34.4357210338581,8.763088208864112,Apartment,21,153,2,1,3,9.0,True,False,False,164000,"27 Avenue Ibn Khaldoun, Apt. 33, Gafsa, Tunisia",Hay Lac,Good,D,2016.0,2022-06-08,1072
Sfax,330,34.73301978922883,10.783667138838556,Apartment,30,125,3,2,9,5.9,True,False,True,267000,"63 Avenue Afran, Apt. 17, Sfax, Tunisia",Gremda,Good,D,,2022-11-25,2136
Ben Arous,600,36.73793775316209,10.225996303678572,Studio,1,64,0,1,5,1.0,True,True,True,106000,"177 Impasse Mokhtar Attia, Ben Arous, Tunisia",El Médina,Standard,A,,2023-08-13,1656
Tunis,634,36.79820884673279,10.166776914234648,House,39,172,3,2,0,4.1,False,True,False,768000,"43 Impasse La Marsa, Tunis, Tunisia",Carthage,Standard,G,2013.0,2022-12-23,4465
Gafsa,120,34.416576804377605,8.768475933691695,Apartment,4,139,4,1,0,1.0,False,False,True,271000,"153 Rue Mokhtar Attia, Gafsa, Tunisia",Cité Centre,Standard,A,,2023-03-16,1950
Kairouan,150,35.696962667705584,10.083322164187434,House,11,138,5,1,0,13.7,False,True,False,245000,"15 Rue Hédi Chaker, Kairouan, Tunisia",Hay Oliveraie,Standard,C,2022.0,2022-04-20,1775
Ariana,350,36.86867720841973,10.217715780640555,Apartment,7,140,2,1,5,5.5,True,False,False,374000,"195 Impasse Ennasr, Apt. 10, Ariana, Tunisia",Ennasr,Good,C,,2023-02-06,2671
Sidi Bouzid,160,35.06093228538139,9.490821233402169,Apartment,5,169,3,1,3,10.4,True,False,True,170000,"98 Impasse Mokhtar Attia, Apt. 22, Sidi Bouzid, Tunisia",Résidence Jardins,Good,E,,2024-01-09,1006
Tunis,634,36.795044796163445,10.168894890565884,Apartment,9,131,3,1,5,5.2,False,False,False,476000,"81 Rue Bab Saadoun, Tunis, Tunisia",La Marsa,Basic,D,,2023-07-02,3634
Ariana,350,36.87487353397159,10.219635366239356,Villa,3,313,6,3,0,5.5,False,True,True,3618000,"32 Rue République, Ariana, Tunisia",Menzah 5,Luxury,B,,2023-09-05,11559
Sidi Bouzid,160,35.01717974894756,9.50027342906827,Villa,3,435,6,3,0,4.5,False,True,True,2108000,"67 Rue Ali Belhouane, Sidi Bouzid, Tunisia",,Luxury,B,,2023-07-30,4846
Nabeul,200,36.43244926897826,10.727409267354858,House,11,126,5,1,0,10.4,False,True,True,433000,"18 Rue Abou Hamed El Ghazali, Nabeul, Tunisia",,Good,D,,2022-07-25,3437
Manouba,400,36.81273118259902,10.086861234866156,Apartment,15,131,3,2,7,5.9,False,True,True,316000,"7 Avenue Kheireddine, Apt. 1, Manouba, Tunisia",El Lac,Good,C,2020.0,2023-05-24,2412
Sidi Bouzid,160,35.045813058747335,9.481659793731074,House,29,295,4,2,0,4.7,False,True,True,510000,"27 Avenue Hédi Chaker, Sidi Bouzid, Tunisia",El Lac,Premium,E,2019.0,2023-11-17,1729
Gabès,200,33.86735568665339,10.099746537392722,House,14,222,2,3,0,4.3,False,True,False,567000,"103 Place El Ferdaous, Gabès, Tunisia",Hay Palmeraie,Good,E,,2022-11-20,2554
Sousse,270,35.80070048675792,10.646653917495618,Studio,27,66,0,1,6,2.5,True,False,True,77000,"93 Avenue Khezama, Apt. 20, Sousse, Tunisia",Kantaoui,Good,F,2014.0,2022-01-18,1167
Zaghouan,150,36.403914443305275,10.165635015899747,House,36,241,3,3,0,7.0,False,True,True,537000,"42 Impasse Hannibal, Zaghouan, Tunisia",,Premium,F,,2022-04-19,2228
Sousse,270,35.804639473461,10.646214611911423,Apartment,27,105,4,1,8,2.3,True,False,True,321000,"168 Avenue Abou El Kacem Chebbi, Apt. 24, Sousse, Tunisia",,Standard,F,2022.0,2022-11-10,3057
Sousse,270,35.8145475196977,10.628257434167233,Villa,11,359,6,4,0,1.2,False,True,True,7596000,"68 Avenue Tahar Sfar, Sousse, Tunisia",Khezama,Good,C,2023.0,2023-07-21,21159
Mahdia,150,35.49702433611437,11.055101095892942,Apartment,0,89,2,1,8,9.2,True,False,True,190000,"199 Impasse Ali Belhouane, Apt. 27, Mahdia, Tunisia",,Good,B,,2022-05-08,2135
Ben Arous,600,36.74984174765386,10.204350242545944,Apartment,17,179,4,2,0,1.6,False,True,False,579000,"176 Boulevard Ibn Khaldoun, Apt. 40, Ben Arous, Tunisia",Hay Lac,Standard,D,2023.0,2024-02-11,3235
Tunis,634,36.82383786783314,10.200589797133597,Apartment,10,87,4,1,4,4.1,True,False,False,321000,"80 Boulevard El Manar, Apt. 27, Tunis, Tunisia",El Palmeraie,Standard,G,,2023-11-21,3690
Sousse,270,35.80147782674647,10.648400159679543,Apartment,2,141,4,2,6,2.3,False,False,True,446000,"137 Boulevard Farhat Hached, Sousse, Tunisia",Sahloul,Good,B,,2022-02-17,3163
Tunis,634,36.785113630485284,10.19689067991423,Apartment,28,96,4,1,0,2.4,False,False,True,320000,"113 Boulevard Bab Saadoun, Apt. 10, Tunis, Tunisia",,Good,D,2022.0,2022-06-23,3333
Zaghouan,150,36.408449386091114,10.133617638083553,House,25,171,5,1,0,3.5,False,True,True,487000,"136 Avenue Charles de Gaulle, Zaghouan, Tunisia",Résidence Jardins,Basic,F,,2023-05-25,2848
Ben Arous,600,36.758994129948675,10.228632305198783,Villa,13,337,4,3,0,4.1,False,True,True,3312000,"165 Place El Ferdaous, Ben Arous, Tunisia",Quartier Lac,Good,C,,2022-01-29,9828
Manouba,400,36.81618774124058,10.09576858889993,Studio,10,68,0,1,8,1.1,False,False,False,63000,"16 Place Mokhtar Attia, Apt. 40, Manouba, Tunisia",,Luxury,B,2022.0,2024-02-08,926
Bizerte,150,37.28804372958288,9.85116347686959,Apartment,3,74,2,2,5,11.3,True,False,True,123000,"169 Boulevard Kheireddine, Bizerte, Tunisia",,Premium,C,,2023-11-30,1662
Medenine,200,33.33211411543472,10.504464337404334,House,37,219,2,1,0,8.9,False,True,False,381000,"50 Avenue Liberté, Medenine, Tunisia",,Luxury,E,2018.0,2022-09-02,1740
Sousse,270,35.8289121515534,10.618077249349199,Studio,8,62,0,1,6,0.8,False,True,False,89000,"95 Place Kantaoui, Apt. 23, Sousse, Tunisia",Sahloul,Standard,E,,2023-02-11,1435
Ariana,350,36.84122648022488,10.171648931022848,Apartment,30,164,1,1,0,4.9,False,False,False,329000,"172 Boulevard Ennasr, Ariana, Tunisia",Résidence Lac,Standard,F,2010.0,2022-10-11,2006
Gabès,200,33.87705068123681,10.089719358834566,House,42,221,2,2,0,0.6,False,True,False,542000,"131 Place Liberté, Gabès, Tunisia",,Basic,F,,2024-01-03,2452
Béja,100,36.72899039966787,9.179175741761862,House,11,294,2,3,0,8.5,False,True,True,602000,"87 Rue Habib Bourguiba, Béja, Tunisia",Résidence Lac,Standard,D,,2023-02-20,2048
Ben Arous,600,36.74800340274484,10.245466029652265,Villa,15,277,5,3,0,4.8,False,True,True,2342000,"81 Rue Hédi Chaker, Ben Arous, Tunisia",,Good,F,2015.0,2022-12-27,8455
Jendouba,100,36.50717580744547,8.788405036520986,House,45,182,5,3,0,6.6,False,True,True,341000,"184 Place Hédi Chaker, Jendouba, Tunisia",Cité Oliveraie,Basic,E,2009.0,2023-12-20,1874
Ariana,350,36.8565913190891,10.209442215805714,Apartment,10,115,4,2,5,2.6,False,False,True,360000,"55 Boulevard Riadh El Andalous, Apt. 19, Ariana, Tunisia",Riadh Andalous,Standard,F,2022.0,2023-05-03,3130
Manouba,400,36.79200437855824,10.092100036471154,Apartment,29,110,2,1,6,3.8,True,True,True,209000,"92 Avenue 14 Janvier, Apt. 31, Manouba, Tunisia",Résidence Médina,Standard,C,2009.0,2023-02-12,1900
Sfax,330,34.71795869525343,10.741071867643239,Apartment,14,154,2,2,4,1.8,False,True,False,401000,"65 Boulevard Sakiet Ezzit, Apt. 18, Sfax, Tunisia",Gremda,Standard,F,,2022-03-11,2604
Sousse,270,35.80357629281151,10.631671806578558,Apartment,14,121,4,2,1,2.5,False,False,False,398000,"151 Avenue Hammam Sousse, Apt. 28, Sousse, Tunisia",Médina,Good,C,2022.0,2024-01-30,3289
Bizerte,150,37.2842662178627,9.864534835532467,House,15,175,3,1,0,10.2,False,True,False,423000,"14 Rue Bardo, Bizerte, Tunisia",Hay Palmeraie,Good,E,,2023-10-07,2417
Ben Arous,600,36.72963055308619,10.23866041962557,Studio,28,32,0,1,3,0.7,True,False,False,34000,"3 Impasse Paris, Apt. 33, Ben Arous, Tunisia",Cité Oliveraie,Standard,D,2023.0,2024-03-12,1062
Ben Arous,600,36.738671653358395,10.239433734390643,Villa,20,367,6,3,0,2.0,False,True,True,2996000,"100 Boulevard 14 Janvier, Ben Arous, Tunisia",Cité Oliveraie,Basic,C,2019.0,2022-02-14,8163
Tozeur,70,33.895067731248076,8.124117105058902,Apartment,31,72,2,1,1,13.5,False,True,True,80000,"112 Avenue Tahar Sfar, Tozeur, Tunisia",Cité Oliveraie,Premium,C,2014.0,2023-01-04,1111
Manouba,400,36.815461537320786,10.115557538523301,Apartment,28,127,3,2,5,0.6,True,False,True,253000,"118 Boulevard Tahar Haddad, Manouba, Tunisia",Hay Médina,Good,F,,2022-05-24,1992
Kasserine,120,35.18490642212863,8.827880985996742,Apartment,27,159,4,1,5,4.3,False,False,True,184000,"128 Impasse République, Apt. 36, Kasserine, Tunisia",Résidence Jardins,Good,D,2012.0,2023-05-26,1157
Béja,100,36.736525740142454,9.183577070364297,House,54,114,3,3,0,10.3,False,True,True,167000,"167 Boulevard Mokhtar Attia, Béja, Tunisia",,Good,B,2021.0,2022-06-27,1465
Tunis,634,36.82216977780289,10.19510327747771,Apartment,20,150,2,2,0,2.8,False,True,True,519000,"6 Place Charles de Gaulle, Apt. 8, Tunis, Tunisia",La Marsa,Premium,E,2011.0,2022-07-14,3460
Tataouine,100,32.95639260845235,10.431146903382135,House,52,255,2,3,0,2.7,False,True,True,473000,"66 Rue Habib Bourguiba, Tataouine, Tunisia",Hay Centre,Basic,G,2020.0,2023-12-01,1855
Tunis,634,36.79853524533427,10.166118840274244,Apartment,10,163,3,2,9,3.4,True,False,True,626000,"65 Boulevard Bab Bhar, Apt. 39, Tunis, Tunisia",Carthage,Standard,D,,2023-05-26,3840
Sousse,270,35.831038404179104,10.642801384894993,House,48,280,3,1,0,3.2,False,True,True,1030000,"194 Impasse Khezama, Sousse, Tunisia",Kantaoui,Basic,F,2021.0,2022-12-20,3679
Sfax,330,34.725790534195944,10.756377630001454,Apartment,31,156,3,2,8,2.4,True,False,False,403000,"57 Avenue Gremda, Sfax, Tunisia",Médina,Standard,D,2018.0,2022-11-14,2583
Monastir,200,35.78260751112765,10.834147660081635,Villa,11,321,6,4,0,1.6,False,True,True,3353000,"8 Impasse Abou El Kacem Chebbi, Monastir, Tunisia",Zone Touristique,Premium,F,,2022-07-21,10445
Sfax,330,34.720732349220626,10.781353641400226,Studio,12,53,0,1,1,3.0,False,False,True,63000,"35 Boulevard Sakiet Ezzit, Apt. 7, Sfax, Tunisia",Chihia,Basic,C,2022.0,2022-11-29,1189
Monastir,200,35.754204155751836,10.84984712017764,Apartment,26,94,3,1,6,5.3,False,False,False,181000,"52 Rue Bardo, Apt. 4, Monastir, Tunisia",Skanes,Standard,E,,2022-11-10,1926
Zaghouan,150,36.393616291010936,10.13411727863642,House,45,278,3,3,0,1.7,False,True,False,660000,"34 Boulevard République, Zaghouan, Tunisia",,Good,G,,2023-04-29,2374
Medenine,200,33.33720129977368,10.511247917994803,Apartment,23,137,3,1,7,14.0,True,True,True,273000,"167 Avenue Mohamed V, Apt. 38, Medenine, Tunisia",Cité Palmeraie,Good,D,,2023-05-09,1993
Medenine,200,33.32288008918424,10.489249238999788,Apartment,0,110,2,2,9,13.0,True,False,False,202000,"64 Place Bardo, Apt. 34, Medenine, Tunisia",Résidence Jardins,Good,A,,2023-07-23,1836
Zaghouan,150,36.42587863423945,10.162142107179113,House,4,246,5,1,0,7.8,False,True,False,740000,"69 Avenue Hannibal, Zaghouan, Tunisia",,Good,B,,2023-12-02,3008
Bizerte,150,37.260019584239906,9.87755057176171,Duplex,10,137,2,2,5,2.5,False,True,True,483000,"143 Place Abou El Kacem Chebbi, Apt. 16, Bizerte, Tunisia",El Lac,Good,B,,2022-02-27,3526
Bizerte,150,37.25958008752574,9.876403062880039,House,49,217,2,3,0,4.3,False,True,False,483000,"24 Impasse Paris, Bizerte, Tunisia",Cité Centre,Standard,E,,2022-05-02,2226
Ben Arous,600,36.74658866475065,10.221421236994452,House,4,130,3,1,0,5.9,False,True,False,492000,"68 Place Kheireddine, Ben Arous, Tunisia",Quartier Médina,Standard,C,,2022-11-23,3785
Tunis,634,36.81325349258821,10.169092042408352,Studio,16,32,0,1,5,2.2,True,False,False,47000,"87 Boulevard Bab Bhar, Apt. 23, Tunis, Tunisia",Menzah,Good,D,2018.0,2022-06-26,1469
Ben Arous,600,36.74851298025975,10.249562942470172,Apartment,31,144,3,1,1,5.9,False,False,False,289000,"160 Boulevard Ibn Sina, Ben Arous, Tunisia",,Standard,E,2020.0,2023-03-18,2007
Sfax,330,34.75336823996625,10.75446417216412,Apartment,0,131,2,2,5,2.9,True,True,True,440000,"45 Impasse Ibn Khaldoun, Apt. 7, Sfax, Tunisia",Quartier Parc,Standard,A,,2023-11-04,3359
Kef,120,36.169113093281084,8.722850581515045,House,31,148,4,2,0,8.7,False,True,True,197000,"182 Boulevard Hédi Chaker, Kef, Tunisia",,Basic,F,2018.0,2022-01-12,1331
Gabès,200,33.89678448428062,10.116238234064458,House,47,229,3,3,0,10.0,False,True,False,418000,"187 Avenue Tahar Haddad, Gabès, Tunisia",Résidence Jardins,Luxury,G,,2023-05-17,1825
Monastir,200,35.78071406399348,10.827039992850596,Apartment,33,110,4,1,8,3.9,True,True,False,289000,"136 Avenue Skanes, Apt. 10, Monastir, Tunisia",Cité Essalem,Basic,E,2009.0,2022-10-31,2627
Manouba,400,36.82038212006665,10.080788341685286,Villa,20,279,6,2,0,4.9,False,True,True,2054000,"72 Rue Tahar Haddad, Manouba, Tunisia",,Good,E,2021.0,2023-07-01,7362
Ariana,350,36.88010694676769,10.174296175224475,Villa,14,255,7,3,0,2.5,False,True,True,2778000,"54 Impasse Jardins d'El Menzah, Ariana, Tunisia",,Premium,B,,2023-01-30,10894
Siliana,80,36.08955084503565,9.379884675703948,House,24,283,3,3,0,10.5,False,True,True,443000,"34 Impasse Tahar Haddad, Siliana, Tunisia",,Basic,C,2018.0,2023-08-03,1565
Tataouine,100,32.92313511575944,10.427673142868226,Studio,16,36,0,1,9,11.3,False,True,False,17000,"27 Impasse Charles de Gaulle, Apt. 18, Tataouine, Tunisia",El Parc,Basic,D,,2024-01-02,472
Sfax,330,34.751492743611614,10.7365087061576,Villa,0,399,7,3,0,1.6,False,True,True,4925000,"171 Boulevard El Ghazela, Sfax, Tunisia",,Luxury,A,,2023-09-28,12343
Mahdia,150,35.48858058402945,11.06441184139819,House,45,197,2,2,0,3.5,False,True,False,518000,"72 Impasse Mohamed V, Mahdia, Tunisia",Résidence Oliveraie,Standard,F,,2022-08-10,2629
Mahdia,150,35.526599151593054,11.04049667543595,Villa,7,445,5,3,0,4.8,False,True,True,4036000,"170 Boulevard Ali Belhouane, Mahdia, Tunisia",,Basic,E,,2022-12-11,9070
Jendouba,100,36.50503934681442,8.772544651742127,Apartment,17,171,4,1,0,0.7,False,False,True,250000,"21 Avenue Ibn Khaldoun, Apt. 15, Jendouba, Tunisia",Résidence Parc,Standard,G,2010.0,2023-06-11,1462
Ariana,350,36.87097089857259,10.218245440788706,Villa,23,303,7,4,0,2.0,False,True,True,3629000,"5 Boulevard El Ghazela, Ariana, Tunisia",Borj Louzir,Standard,G,2018.0,2023-06-19,11977
Ben Arous,600,36.74172951578279,10.251096349252425,Studio,22,42,0,1,6,5.1,True,True,True,80000,"35 Avenue Habib Bourguiba, Apt. 39, Ben Arous, Tunisia",Résidence Palmeraie,Good,D,2009.0,2022-07-12,1905
Kairouan,150,35.69663131504586,10.104952795791606,Apartment,28,151,1,1,4,1.6,True,False,True,186000,"10 Impasse Liberté, Apt. 19, Kairouan, Tunisia",Hay Parc,Standard,D,2009.0,2023-08-08,1232
Manouba,400,36.822311833604424,10.115244400216733,Villa,24,335,4,3,0,5.6,False,True,True,1710000,"163 Boulevard Tahar Haddad, Manouba, Tunisia",Cité Jardins,Good,D,2020.0,2023-05-12,5104
Sfax,330,34.75577343159791,10.751635384282185,Studio,9,53,0,1,5,1.2,False,False,True,68000,"135 Avenue Chihia, Apt. 27, Sfax, Tunisia",Chihia,Basic,F,,2024-01-07,1283
Manouba,400,36.825030203842076,10.08767594206101,House,23,253,3,3,0,4.3,False,True,False,812000,"124 Boulevard Hédi Chaker, Manouba, Tunisia",Quartier Centre,Standard,E,,2023-07-20,3209
Tunis,634,36.82485396461699,10.169273302532016,House,49,265,2,1,0,0.7,False,True,True,1216000,"54 Boulevard El Manar, Tunis, Tunisia",Manar,Standard,F,,2024-02-13,4589
Sfax,330,34.744213042973286,10.769946182227084,Duplex,24,158,2,3,5,5.3,True,False,True,620000,"193 Avenue République, Sfax, Tunisia",Afran,Basic,E,2010.0,2022-09-30,3924
Sousse,270,35.82078956152911,10.648748624766627,Studio,5,67,0,1,3,5.2,True,True,False,93000,"50 Avenue Abou El Kacem Chebbi, Apt. 34, Sousse, Tunisia",Quartier Oliveraie,Standard,B,2022.0,2023-04-04,1388
Ben Arous,600,36.77456779525116,10.212612654703335,Villa,2,341,5,4,0,4.8,False,True,True,3740000,"156 Impasse République, Ben Arous, Tunisia",El Palmeraie,Good,B,,2023-09-06,10968
Tozeur,70,33.89637213258351,8.139825820846186,House,8,203,5,3,0,5.0,False,True,False,636000,"192 Place El Ghazela, Tozeur, Tunisia",,Standard,B,2021.0,2022-04-25,3133
Nabeul,200,36.45640934312923,10.729565222684164,House,49,196,4,2,0,3.2,False,True,False,686000,"21 Boulevard Liberté, Nabeul, Tunisia",,Good,G,2021.0,2023-12-30,3500
Sousse,270,35.83877314883132,10.65090712743501,Villa,11,318,5,3,0,5.0,False,True,True,3271000,"36 Impasse Khezama, Sousse, Tunisia",Kantaoui,Good,B,,2023-12-02,10286
Medenine,200,33.3314992840158,10.510613624979966,Villa,5,321,7,3,0,7.6,False,True,True,1920000,"126 Impasse Habib Bourguiba, Medenine, Tunisia",Résidence Parc,Luxury,B,2023.0,2023-02-18,5981
Ariana,350,36.869601253582495,10.187732208737861,Apartment,5,102,1,1,7,3.8,True,False,True,273000,"66 Avenue Farhat Hached, Ariana, Tunisia",Hay Palmeraie,Good,F,,2023-02-14,2676
Gabès,200,33.90485741282796,10.0905201125634,Apartment,30,169,3,1,3,12.8,True,False,True,347000,"65 Place Abou Hamed El Ghazali, Apt. 37, Gabès, Tunisia",,Basic,G,2021.0,2022-11-27,2053
Sousse,270,35.8305142011652,10.628606320632166,Apartment,13,107,1,1,0,1.3,False,True,True,294000,"88 Avenue Charles de Gaulle, Sousse, Tunisia",Hay Palmeraie,Good,D,2021.0,2023-08-08,2748
Ariana,350,36.838091651385206,10.175181924738354,Apartment,10,87,1,1,6,5.5,False,False,True,214000,"122 Avenue Borj Louzir, Apt. 2, Ariana, Tunisia",Riadh Andalous,Standard,G,,2023-10-20,2460
Sousse,270,35.811115816593095,10.650208409335672,Apartment,4,123,1,1,0,1.3,False,False,False,312000,"144 Place Khezama, Apt. 5, Sousse, Tunisia",Khezama,Good,A,,2022-03-24,2537
Gabès,200,33.87850324257629,10.10263118321377,House,30,271,5,1,0,11.0,False,True,True,676000,"117 Avenue Tahar Sfar, Gabès, Tunisia",El Médina,Good,F,2013.0,2022-10-18,2494
Sfax,330,34.762792828630126,10.742651185584878,Apartment,21,118,3,1,6,1.7,True,False,False,283000,"93 Rue Gremda, Apt. 14, Sfax, Tunisia",Résidence Centre,Good,C,2013.0,2022-11-05,2398
Mahdia,150,35.52269096848128,11.056161800398149,House,18,210,5,1,0,11.4,False,True,True,753000,"120 Impasse Carthage, Mahdia, Tunisia",Hay Parc,Good,D,,2022-09-23,3586
Ariana,350,36.85437400011814,10.201876414546785,Villa,8,221,4,3,0,2.9,False,True,True,2614000,"27 Avenue Carthage, Ariana, Tunisia",Hay Palmeraie,Basic,D,,2022-12-28,11828
Ariana,350,36.88243192752769,10.188026795621196,Studio,5,59,0,1,6,3.2,True,False,False,87000,"71 Rue République, Apt. 34, Ariana, Tunisia",Hay Lac,Premium,E,,2022-01-18,1475
Kef,120,36.195670412059386,8.69086210422628,Studio,23,34,0,1,9,9.2,True,False,True,15000,"14 Avenue Ali Belhouane, Apt. 30, Kef, Tunisia",,Standard,C,,2024-03-17,441
Kairouan,150,35.6842550806184,10.106127933474696,Apartment,12,130,1,1,9,10.7,False,False,True,141000,"96 Place Tahar Haddad, Apt. 2, Kairouan, Tunisia",,Premium,C,,2022-08-20,1085
Tataouine,100,32.93540302601366,10.472791131213071,Apartment,11,85,3,1,6,3.1,True,False,False,110000,"39 Impasse Mongi Slim, Apt. 2, Tataouine, Tunisia",Hay Jardins,Standard,E,,2022-07-03,1294
Bizerte,150,37.296329563998555,9.866003043840365,Apartment,3,155,2,1,6,8.5,True,False,False,246000,"156 Rue Habib Bourguiba, Apt. 12, Bizerte, Tunisia",Résidence Centre,Standard,C,,2023-12-29,1587
Ben Arous,600,36.751118212615786,10.242918777518932,Apartment,3,154,1,1,4,1.0,True,False,False,444000,"144 Impasse Habib Bourguiba, Apt. 11, Ben Arous, Tunisia",El Centre,Luxury,B,,2022-07-20,2883
Ariana,350,36.87969557004341,10.191498440241846,Apartment,29,113,3,1,3,4.7,True,False,True,252000,"134 Place Ibn Khaldoun, Ariana, Tunisia",Riadh Andalous,Premium,E,2021.0,2022-05-07,2230
Tunis,634,36.79895132964717,10.197530826488055,Studio,14,52,0,1,5,1.3,True,False,True,87000,"47 Avenue Mokhtar Attia, Apt. 21, Tunis, Tunisia",,Good,B,,2022-06-02,1673
Tunis,634,36.80034347441977,10.17676160963013,House,3,260,5,3,0,4.1,False,True,False,1807000,"34 Avenue La Marsa, Tunis, Tunisia",Menzah,Standard,A,,2022-09-27,6950
Kairouan,150,35.659876521555276,10.101747456877098,House,25,253,4,2,0,8.8,False,True,False,481000,"20 Boulevard République, Kairouan, Tunisia",,Good,C,,2023-10-12,1901
